ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000615.SZ,20241106,2.49,2.51,2.42,2.43,2.48,-0.05,-2.0161,274775.06,67708.266
000615.SZ,20241105,2.39,2.49,2.38,2.48,2.4,0.08,3.3333,213587.91,52109.059
000615.SZ,20241104,2.39,2.46,2.32,2.4,2.4,0.0,0.0,188690.24,45247.77
000615.SZ,20241101,2.4,2.48,2.3,2.4,2.42,-0.02,-0.8264,283412.5,67891.369
000615.SZ,20241031,2.46,2.55,2.41,2.42,2.48,-0.06,-2.4194,338667.0,84014.859
000615.SZ,20241030,2.3,2.48,2.3,2.48,2.36,0.12,5.0847,327028.84,77842.453
000615.SZ,20241029,2.31,2.37,2.24,2.36,2.31,0.05,2.1645,396142.84,91512.516
000615.SZ,20241028,2.31,2.44,2.29,2.31,2.33,-0.02,-0.8584,396968.69,93216.304
000615.SZ,20241025,2.27,2.33,2.22,2.33,2.22,0.11,4.955,434124.47,99133.104
000615.SZ,20241024,2.12,2.22,2.08,2.22,2.11,0.11,5.2133,276536.91,60138.995
000615.SZ,20241023,2.12,2.19,2.09,2.11,2.09,0.02,0.9569,272586.5,58149.265
000615.SZ,20241022,2.09,2.13,2.06,2.09,2.07,0.02,0.9662,233031.0,48866.851
000615.SZ,20241021,2.1,2.11,2.04,2.07,2.1,-0.03,-1.4286,234167.63,48247.977
000615.SZ,20241018,2.1,2.17,2.04,2.1,2.12,-0.02,-0.9434,327628.87,69044.078
000615.SZ,20241017,2.16,2.22,2.11,2.12,2.21,-0.09,-4.0724,335613.31,72721.011
000615.SZ,20241016,2.2,2.3,2.11,2.21,2.21,0.0,0.0,572810.35,126376.387
000615.SZ,20241015,2.1,2.21,2.08,2.21,2.1,0.11,5.2381,457162.91,99757.748
000615.SZ,20241014,1.96,2.1,1.92,2.1,2.0,0.1,5.0,434283.03,87653.174
000615.SZ,20241011,1.95,2.0,1.95,2.0,1.9,0.1,5.2632,344184.0,68772.294
000615.SZ,20241010,1.93,1.97,1.87,1.9,1.97,-0.07,-3.5533,243394.02,46522.298
000615.SZ,20241009,2.04,2.05,1.97,1.97,2.07,-0.1,-4.8309,231486.0,45893.311
000615.SZ,20241008,2.17,2.17,2.03,2.07,2.07,0.0,0.0,507283.02,106837.089
000615.SZ,20240930,1.99,2.09,1.98,2.07,1.99,0.08,4.0201,557728.0,112945.049
000615.SZ,20240927,1.99,2.03,1.97,1.99,2.03,-0.04,-1.9704,378048.0,75658.546
000615.SZ,20240926,1.95,2.06,1.91,2.03,1.96,0.07,3.5714,359022.02,71839.169
000615.SZ,20240925,1.92,2.01,1.92,1.96,1.96,0.0,0.0,307704.0,60387.974
000615.SZ,20240924,2.02,2.02,1.93,1.96,2.03,-0.07,-3.4483,493273.02,97229.143
000615.SZ,20240923,2.03,2.03,2.03,2.03,1.93,0.1,5.1813,26284.0,5335.652
000615.SZ,20240920,1.92,1.93,1.88,1.93,1.84,0.09,4.8913,443062.0,85158.52
000615.SZ,20240919,1.84,1.84,1.84,1.84,1.75,0.09,5.1429,35898.0,6605.232
000615.SZ,20240918,1.81,1.82,1.72,1.75,1.81,-0.06,-3.3149,167485.43,29373.286
000615.SZ,20240913,1.83,1.86,1.8,1.81,1.86,-0.05,-2.6882,159362.0,29231.166
000615.SZ,20240912,1.82,1.9,1.8,1.86,1.83,0.03,1.6393,242766.0,44710.215
000615.SZ,20240911,1.81,1.85,1.78,1.83,1.87,-0.04,-2.139,219751.43,39958.695
000615.SZ,20240910,1.78,1.87,1.77,1.87,1.78,0.09,5.0562,320545.45,59483.117
000615.SZ,20240909,1.79,1.81,1.75,1.78,1.81,-0.03,-1.6575,128445.01,22846.39
000615.SZ,20240906,1.8,1.83,1.75,1.81,1.8,0.01,0.5556,171519.0,30664.851
000615.SZ,20240905,1.78,1.83,1.76,1.8,1.82,-0.02,-1.0989,182288.0,32833.141
000615.SZ,20240904,1.93,1.95,1.82,1.82,1.92,-0.1,-5.2083,322973.0,60146.649
000615.SZ,20240903,1.82,1.92,1.78,1.92,1.83,0.09,4.918,342734.43,64358.201
000615.SZ,20240902,1.81,1.89,1.8,1.83,1.82,0.01,0.5495,169934.0,31309.965
000615.SZ,20240830,1.8,1.85,1.78,1.82,1.82,0.0,0.0,157136.0,28503.4
000615.SZ,20240829,1.78,1.87,1.73,1.82,1.81,0.01,0.5525,174890.28,31536.043
000615.SZ,20240828,1.82,1.88,1.76,1.81,1.79,0.02,1.1173,219058.0,40235.279
000615.SZ,20240827,1.7,1.79,1.7,1.79,1.7,0.09,5.2941,157710.28,27782.801
000615.SZ,20240826,1.73,1.74,1.68,1.7,1.77,-0.07,-3.9548,141136.0,24016.901
000615.SZ,20240823,1.79,1.85,1.75,1.77,1.82,-0.05,-2.7473,146687.0,26261.192
000615.SZ,20240822,1.83,1.85,1.77,1.82,1.85,-0.03,-1.6216,236407.01,42626.227
000615.SZ,20240821,1.79,1.85,1.78,1.85,1.76,0.09,5.1136,230719.01,42210.821
000615.SZ,20240820,1.67,1.76,1.66,1.76,1.68,0.08,4.7619,143654.01,25032.718
000615.SZ,20240819,1.73,1.74,1.64,1.68,1.73,-0.05,-2.8902,133916.0,22352.219
000615.SZ,20240816,1.73,1.77,1.73,1.73,1.74,-0.01,-0.5747,102436.02,17911.279
000615.SZ,20240815,1.75,1.77,1.71,1.74,1.77,-0.03,-1.6949,119000.0,20642.38
000615.SZ,20240814,1.79,1.82,1.76,1.77,1.8,-0.03,-1.6667,92937.0,16637.789
000615.SZ,20240813,1.75,1.82,1.74,1.8,1.77,0.03,1.6949,120616.0,21550.632
000615.SZ,20240812,1.82,1.83,1.74,1.77,1.83,-0.06,-3.2787,164902.0,29175.87
000615.SZ,20240809,1.85,1.89,1.81,1.83,1.9,-0.07,-3.6842,194414.0,35821.203
000615.SZ,20240808,1.99,1.99,1.9,1.9,2.0,-0.1,-5.0,248806.0,47640.284
000615.SZ,20240807,2.02,2.04,2.0,2.0,2.03,-0.03,-1.4778,76879.0,15483.459
000615.SZ,20240806,2.01,2.05,1.98,2.03,2.01,0.02,0.995,98455.0,19796.795
000615.SZ,20240805,2.0,2.07,1.98,2.01,2.02,-0.01,-0.495,133128.0,26876.396
000615.SZ,20240802,2.03,2.08,2.02,2.02,2.05,-0.03,-1.4634,113429.01,23217.767
000615.SZ,20240801,2.02,2.11,2.0,2.05,2.03,0.02,0.9852,163171.0,33399.827
000615.SZ,20240731,2.0,2.04,1.98,2.03,2.0,0.03,1.5,87201.0,17551.387
000615.SZ,20240730,1.98,2.05,1.98,2.0,2.0,0.0,0.0,76168.01,15318.379
000615.SZ,20240729,2.02,2.07,2.0,2.0,2.05,-0.05,-2.439,76732.0,15534.616
000615.SZ,20240726,2.0,2.07,1.97,2.05,2.03,0.02,0.9852,153770.0,30871.767
000615.SZ,20240725,2.06,2.12,2.03,2.03,2.1,-0.07,-3.3333,130865.43,27020.975
000615.SZ,20240724,2.01,2.14,1.96,2.1,2.05,0.05,2.439,282550.0,57638.702
000615.SZ,20240723,1.95,2.05,1.95,2.05,1.95,0.1,5.1282,303577.02,61771.228
000615.SZ,20240722,1.93,1.98,1.9,1.95,1.93,0.02,1.0363,81191.0,15779.389
000615.SZ,20240719,1.93,1.97,1.92,1.93,1.95,-0.02,-1.0256,90907.0,17701.757
000615.SZ,20240718,1.87,1.98,1.84,1.95,1.89,0.06,3.1746,173400.2,33305.109
000615.SZ,20240717,1.96,1.97,1.89,1.89,1.97,-0.08,-4.0609,126598.0,24521.462
000615.SZ,20240716,1.89,2.0,1.89,1.97,1.92,0.05,2.6042,148460.34,29140.847
000615.SZ,20240715,1.87,1.93,1.81,1.92,1.89,0.03,1.5873,116856.41,21829.635
000615.SZ,20240712,1.93,1.95,1.88,1.89,1.95,-0.06,-3.0769,127767.3,24401.104
000615.SZ,20240711,1.83,1.97,1.83,1.95,1.88,0.07,3.7234,205970.0,39431.04
000615.SZ,20240710,1.9,1.95,1.87,1.88,1.93,-0.05,-2.5907,105996.36,20150.689
000615.SZ,20240709,1.99,1.99,1.89,1.93,1.98,-0.05,-2.5253,117878.02,22800.653
000615.SZ,20240708,2.02,2.05,1.98,1.98,2.08,-0.1,-4.8077,129264.0,25803.751
000615.SZ,20240705,2.06,2.11,1.98,2.08,2.07,0.01,0.4831,162747.34,33574.453
000615.SZ,20240704,2.29,2.29,2.07,2.07,2.18,-0.11,-5.0459,324594.0,70107.235
000615.SZ,20240703,2.18,2.18,2.18,2.18,2.08,0.1,4.8077,9141.0,1992.738
000615.SZ,20240702,2.08,2.08,2.08,2.08,1.98,0.1,5.0505,15414.0,3206.112
000615.SZ,20240701,1.98,1.98,1.98,1.98,1.89,0.09,4.7619,5280.0,1045.44
000615.SZ,20240628,1.89,1.89,1.89,1.89,1.8,0.09,5.0,10875.0,2055.375
000615.SZ,20240626,1.76,1.83,1.76,1.8,1.85,-0.05,-2.7027,146973.0,26165.269
000615.SZ,20240625,1.9,1.95,1.85,1.85,1.95,-0.1,-5.1282,125087.0,23281.826
000615.SZ,20240624,2.0,2.02,1.95,1.95,2.05,-0.1,-4.878,104758.0,20704.347
000615.SZ,20240621,2.05,2.09,2.03,2.05,2.08,-0.03,-1.4423,66948.75,13785.457
000615.SZ,20240620,2.17,2.18,2.08,2.08,2.19,-0.11,-5.0228,102854.26,21636.566
000615.SZ,20240619,2.18,2.22,2.16,2.19,2.18,0.01,0.4587,59911.0,13088.303
000615.SZ,20240618,2.21,2.21,2.16,2.18,2.21,-0.03,-1.3575,58105.0,12697.834
000615.SZ,20240617,2.29,2.29,2.17,2.21,2.28,-0.07,-3.0702,78564.0,17349.971
000615.SZ,20240614,2.26,2.31,2.25,2.28,2.28,0.0,0.0,67522.0,15339.993
000615.SZ,20240613,2.26,2.32,2.18,2.28,2.25,0.03,1.3333,142954.42,32160.338
