ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000652.SZ,20241106,4.99,4.99,4.68,4.73,4.81,-0.08,-1.6632,697224.02,334664.007
000652.SZ,20241105,4.76,4.88,4.72,4.81,4.7,0.11,2.3404,572865.34,275094.86
000652.SZ,20241104,4.57,4.83,4.53,4.7,4.58,0.12,2.6201,489166.24,228384.544
000652.SZ,20241101,4.8,4.88,4.5,4.58,4.83,-0.25,-5.176,772447.5,358970.381
000652.SZ,20241031,4.61,4.98,4.61,4.83,4.65,0.18,3.871,912562.76,442106.052
000652.SZ,20241030,4.76,4.86,4.58,4.65,4.82,-0.17,-3.527,850721.42,397940.345
000652.SZ,20241029,4.79,5.07,4.72,4.82,4.65,0.17,3.6559,1668592.17,817780.144
000652.SZ,20241028,4.3,4.65,4.26,4.65,4.23,0.42,9.9291,804655.25,368208.188
000652.SZ,20241025,4.1,4.27,4.1,4.23,4.11,0.12,2.9197,512937.21,215451.295
000652.SZ,20241024,4.0,4.28,3.99,4.11,4.04,0.07,1.7327,475414.83,196691.356
000652.SZ,20241023,4.09,4.17,4.02,4.04,4.1,-0.06,-1.4634,354289.46,144587.934
000652.SZ,20241022,4.0,4.2,3.9,4.1,4.01,0.09,2.2444,545604.19,221697.707
000652.SZ,20241021,3.96,4.06,3.95,4.01,3.93,0.08,2.0356,373835.42,149743.363
000652.SZ,20241018,3.81,4.04,3.8,3.93,3.85,0.08,2.0779,391945.84,153072.926
000652.SZ,20241017,3.98,3.99,3.82,3.85,3.96,-0.11,-2.7778,314548.53,122326.062
000652.SZ,20241016,3.85,3.97,3.83,3.96,3.96,0.0,0.0,333153.44,130854.318
000652.SZ,20241015,4.16,4.16,3.93,3.96,4.2,-0.24,-5.7143,701921.19,283213.521
000652.SZ,20241014,4.07,4.2,3.94,4.2,3.82,0.38,9.9476,834400.94,340527.614
000652.SZ,20241011,3.91,3.97,3.77,3.82,3.93,-0.11,-2.799,361055.17,139772.722
000652.SZ,20241010,4.08,4.16,3.85,3.93,4.01,-0.08,-1.995,578023.93,230713.517
000652.SZ,20241009,4.2,4.32,4.0,4.01,4.4,-0.39,-8.8636,846582.64,353334.617
000652.SZ,20241008,4.4,4.4,4.12,4.4,4.0,0.4,10.0,1354762.22,587760.209
000652.SZ,20240930,3.82,4.0,3.76,4.0,3.64,0.36,9.8901,886032.93,346040.009
000652.SZ,20240927,3.55,3.67,3.5,3.64,3.49,0.15,4.298,548543.08,196120.489
000652.SZ,20240926,3.34,3.5,3.34,3.49,3.43,0.06,1.7493,415311.99,142613.083
000652.SZ,20240925,3.47,3.65,3.41,3.43,3.35,0.08,2.3881,663650.34,233712.367
000652.SZ,20240924,3.17,3.44,3.15,3.35,3.15,0.2,6.3492,417624.98,138088.563
000652.SZ,20240923,3.15,3.17,3.13,3.15,3.15,0.0,0.0,68823.58,21677.272
000652.SZ,20240920,3.12,3.16,3.1,3.15,3.13,0.02,0.639,102310.0,32079.338
000652.SZ,20240919,3.1,3.14,3.07,3.13,3.09,0.04,1.2945,118092.02,36791.814
000652.SZ,20240918,3.07,3.09,3.01,3.09,3.07,0.02,0.6515,76046.56,23223.508
000652.SZ,20240913,3.06,3.11,3.04,3.07,3.05,0.02,0.6557,62252.61,19170.229
000652.SZ,20240912,3.03,3.06,3.02,3.05,3.03,0.02,0.6601,38427.17,11719.334
000652.SZ,20240911,3.04,3.06,3.01,3.03,3.06,-0.03,-0.9804,55586.0,16870.101
000652.SZ,20240910,3.08,3.1,3.03,3.06,3.08,-0.02,-0.6494,64890.05,19828.147
000652.SZ,20240909,3.08,3.11,3.03,3.08,3.1,-0.02,-0.6452,114390.6,35121.969
000652.SZ,20240906,3.07,3.23,3.06,3.1,3.07,0.03,0.9772,182753.65,57488.247
000652.SZ,20240905,3.06,3.07,3.04,3.07,3.05,0.02,0.6557,36551.4,11177.928
000652.SZ,20240904,3.03,3.06,3.03,3.05,3.04,0.01,0.3289,42445.8,12929.813
000652.SZ,20240903,3.05,3.07,3.02,3.04,3.04,0.0,0.0,42356.4,12895.029
000652.SZ,20240902,3.05,3.09,3.04,3.04,3.06,-0.02,-0.6536,55967.8,17143.625
000652.SZ,20240830,3.03,3.08,3.02,3.06,3.03,0.03,0.9901,80373.36,24571.031
000652.SZ,20240829,3.0,3.04,3.0,3.03,3.01,0.02,0.6645,46013.0,13921.011
000652.SZ,20240828,2.95,3.03,2.95,3.01,2.94,0.07,2.381,68793.99,20613.381
000652.SZ,20240827,2.97,2.98,2.93,2.94,2.98,-0.04,-1.3423,38470.0,11338.597
000652.SZ,20240826,2.94,2.99,2.93,2.98,2.95,0.03,1.0169,38899.0,11547.975
