ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002207.SZ,20241105,5.82,5.99,5.79,5.96,5.81,0.15,2.5818,131885.0,77969.042
002207.SZ,20241104,5.75,5.85,5.69,5.81,5.8,0.01,0.1724,114539.15,65931.16
002207.SZ,20241101,6.1,6.25,5.78,5.8,5.95,-0.15,-2.521,212427.0,127705.848
002207.SZ,20241031,5.93,6.05,5.86,5.95,5.93,0.02,0.3373,142385.0,84840.637
002207.SZ,20241030,5.9,6.05,5.75,5.93,5.97,-0.04,-0.67,161808.19,95206.564
002207.SZ,20241029,6.3,6.41,5.96,5.97,6.27,-0.3,-4.7847,257734.0,158017.884
002207.SZ,20241028,5.95,6.45,5.95,6.27,5.87,0.4,6.8143,349033.01,216721.965
002207.SZ,20241025,5.77,6.06,5.64,5.87,5.66,0.21,3.7102,248436.87,145132.861
002207.SZ,20241024,5.58,5.8,5.47,5.66,5.65,0.01,0.177,164819.06,93106.845
002207.SZ,20241023,5.55,5.88,5.55,5.65,5.46,0.19,3.4799,226443.06,128553.142
002207.SZ,20241022,5.44,5.62,5.4,5.46,5.44,0.02,0.3676,141421.13,77541.425
002207.SZ,20241021,5.39,5.46,5.28,5.44,5.38,0.06,1.1152,158876.2,85302.162
002207.SZ,20241018,5.35,5.44,5.31,5.38,5.36,0.02,0.3731,148045.01,79620.06
002207.SZ,20241017,5.44,5.53,5.32,5.36,5.4,-0.04,-0.7407,101428.99,54848.248
002207.SZ,20241016,5.42,5.47,5.28,5.4,5.5,-0.1,-1.8182,136182.22,73390.28
002207.SZ,20241015,5.55,5.66,5.43,5.5,5.83,-0.33,-5.6604,191695.54,106510.903
002207.SZ,20241014,5.61,5.89,5.56,5.83,5.73,0.1,1.7452,196459.88,112568.828
002207.SZ,20241011,5.9,6.1,5.6,5.73,5.81,-0.08,-1.3769,281434.12,165988.313
002207.SZ,20241010,5.57,5.98,5.4,5.81,5.57,0.24,4.3088,263962.24,151479.814
002207.SZ,20241009,6.13,6.16,5.57,5.57,6.19,-0.62,-10.0162,300133.02,176190.223
002207.SZ,20241008,6.18,6.19,5.67,6.19,5.63,0.56,9.9467,360943.02,217859.326
002207.SZ,20240930,5.42,5.72,5.19,5.63,5.22,0.41,7.8544,313107.12,171440.766
002207.SZ,20240927,5.05,5.24,4.98,5.22,4.99,0.23,4.6092,256328.0,131309.769
002207.SZ,20240926,4.9,5.0,4.86,4.99,4.96,0.03,0.6048,166054.38,82387.666
002207.SZ,20240925,5.04,5.1,4.94,4.96,5.01,-0.05,-0.998,236455.0,118544.46
002207.SZ,20240924,4.93,5.08,4.85,5.01,4.93,0.08,1.6227,243944.71,121542.583
002207.SZ,20240923,4.87,4.99,4.71,4.93,4.86,0.07,1.4403,193139.68,93868.177
002207.SZ,20240920,4.89,5.03,4.75,4.86,4.95,-0.09,-1.8182,253547.68,124389.538
002207.SZ,20240919,4.83,5.1,4.74,4.95,4.83,0.12,2.4845,298164.68,147960.302
002207.SZ,20240918,4.8,5.11,4.64,4.83,4.91,-0.08,-1.6293,318742.17,152471.623
002207.SZ,20240913,4.5,4.91,4.41,4.91,4.46,0.45,10.0897,298951.02,141254.823
002207.SZ,20240912,4.32,4.66,4.29,4.46,4.33,0.13,3.0023,172170.02,76978.79
002207.SZ,20240911,4.3,4.36,4.25,4.33,4.41,-0.08,-1.8141,96049.0,41378.48
002207.SZ,20240910,4.21,4.51,4.21,4.41,4.22,0.19,4.5024,207569.0,90693.121
002207.SZ,20240909,4.15,4.23,4.13,4.22,4.19,0.03,0.716,43739.0,18357.888
002207.SZ,20240906,4.23,4.28,4.17,4.19,4.25,-0.06,-1.4118,50228.0,21123.313
002207.SZ,20240905,4.2,4.27,4.18,4.25,4.22,0.03,0.7109,54715.0,23200.344
002207.SZ,20240904,4.26,4.29,4.19,4.22,4.35,-0.13,-2.9885,84460.0,35737.315
002207.SZ,20240903,4.33,4.39,4.3,4.35,4.36,-0.01,-0.2294,75735.02,32884.059
002207.SZ,20240902,4.41,4.51,4.35,4.36,4.46,-0.1,-2.2422,118388.02,52435.885
002207.SZ,20240830,4.38,4.51,4.31,4.46,4.36,0.1,2.2936,142030.0,62954.237
