ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000548.SZ,20241105,5.0,5.1,4.99,5.09,4.99,0.1,2.004,148825.59,75210.453
000548.SZ,20241104,4.94,5.0,4.93,4.99,4.94,0.05,1.0121,93027.75,46114.13
000548.SZ,20241101,5.03,5.06,4.91,4.94,5.06,-0.12,-2.3715,124460.1,61967.256
000548.SZ,20241031,4.99,5.08,4.99,5.06,4.99,0.07,1.4028,124207.16,62702.944
000548.SZ,20241030,5.02,5.02,4.91,4.99,5.0,-0.01,-0.2,121236.13,60266.975
000548.SZ,20241029,5.13,5.15,4.97,5.0,5.13,-0.13,-2.5341,187351.2,94702.47
000548.SZ,20241028,4.96,5.13,4.96,5.13,4.95,0.18,3.6364,172384.14,87591.772
000548.SZ,20241025,4.87,5.01,4.87,4.95,4.88,0.07,1.4344,121924.16,60208.281
000548.SZ,20241024,4.88,4.89,4.83,4.88,4.88,0.0,0.0,76603.27,37248.307
000548.SZ,20241023,4.89,4.95,4.84,4.88,4.88,0.0,0.0,122279.4,59770.921
000548.SZ,20241022,4.77,4.91,4.76,4.88,4.76,0.12,2.521,130935.29,63582.68
000548.SZ,20241021,4.77,4.81,4.75,4.76,4.77,-0.01,-0.2096,95047.78,45363.102
000548.SZ,20241018,4.68,4.83,4.65,4.77,4.7,0.07,1.4894,160244.77,75839.741
000548.SZ,20241017,4.81,4.85,4.69,4.7,4.76,-0.06,-1.2605,106088.36,50642.35
000548.SZ,20241016,4.68,4.79,4.65,4.76,4.72,0.04,0.8475,104759.72,49717.823
000548.SZ,20241015,4.81,4.86,4.71,4.72,4.85,-0.13,-2.6804,123646.63,59190.529
000548.SZ,20241014,4.73,4.91,4.73,4.85,4.76,0.09,1.8908,116111.04,55933.648
000548.SZ,20241011,4.84,4.94,4.74,4.76,4.84,-0.08,-1.6529,132694.71,64055.622
000548.SZ,20241010,4.86,5.0,4.72,4.84,4.9,-0.06,-1.2245,186016.01,90559.533
000548.SZ,20241009,5.2,5.22,4.9,4.9,5.44,-0.54,-9.9265,267013.75,134566.159
000548.SZ,20241008,5.69,5.69,5.02,5.44,5.2,0.24,4.6154,546560.82,292541.299
000548.SZ,20240930,5.17,5.28,4.88,5.2,4.86,0.34,6.9959,530361.01,270025.759
000548.SZ,20240927,4.69,4.97,4.59,4.86,4.72,0.14,2.9661,516265.85,245881.936
000548.SZ,20240926,4.5,4.98,4.35,4.72,4.55,0.17,3.7363,590908.26,270259.461
000548.SZ,20240925,4.55,4.55,4.55,4.55,4.14,0.41,9.9034,114396.68,52050.489
000548.SZ,20240924,4.05,4.15,4.04,4.14,4.04,0.1,2.4752,85086.0,34980.006
000548.SZ,20240923,4.01,4.04,3.99,4.04,4.02,0.02,0.4975,35685.05,14359.924
000548.SZ,20240920,4.02,4.02,3.97,4.02,4.03,-0.01,-0.2481,36909.1,14776.0
000548.SZ,20240919,3.94,4.03,3.92,4.03,3.92,0.11,2.8061,70666.0,28230.923
000548.SZ,20240918,3.97,3.99,3.86,3.92,4.0,-0.08,-2.0,57905.42,22698.82
000548.SZ,20240913,3.97,4.01,3.95,4.0,3.98,0.02,0.5025,37214.12,14827.312
000548.SZ,20240912,3.97,4.0,3.96,3.98,3.96,0.02,0.5051,29887.0,11899.535
000548.SZ,20240911,4.04,4.04,3.95,3.96,4.06,-0.1,-2.4631,45818.0,18270.384
000548.SZ,20240910,4.07,4.1,3.99,4.06,4.07,-0.01,-0.2457,48405.01,19580.427
000548.SZ,20240909,4.0,4.1,3.96,4.07,4.01,0.06,1.4963,63190.01,25578.648
000548.SZ,20240906,4.08,4.1,4.01,4.01,4.06,-0.05,-1.2315,43459.68,17631.763
000548.SZ,20240905,4.0,4.07,4.0,4.06,4.03,0.03,0.7444,29113.0,11784.943
000548.SZ,20240904,4.06,4.07,4.02,4.03,4.07,-0.04,-0.9828,33690.0,13631.971
000548.SZ,20240903,4.05,4.09,4.04,4.07,4.06,0.01,0.2463,36325.72,14754.52
000548.SZ,20240902,4.08,4.14,4.06,4.06,4.11,-0.05,-1.2165,65131.42,26636.399
000548.SZ,20240830,4.1,4.14,4.05,4.11,4.05,0.06,1.4815,88151.16,36090.482
000548.SZ,20240829,4.03,4.07,3.98,4.05,4.03,0.02,0.4963,49502.66,19949.511
000548.SZ,20240828,3.99,4.08,3.97,4.03,3.99,0.04,1.0025,43563.84,17535.997
000548.SZ,20240827,4.03,4.06,3.97,3.99,4.03,-0.04,-0.9926,49671.7,19928.562
000548.SZ,20240826,3.95,4.03,3.9,4.03,3.95,0.08,2.0253,50711.13,20200.621
000548.SZ,20240823,3.98,3.99,3.9,3.95,3.98,-0.03,-0.7538,51911.67,20444.867
000548.SZ,20240822,4.03,4.05,3.98,3.98,4.03,-0.05,-1.2407,37453.52,15047.453
000548.SZ,20240821,4.04,4.07,4.02,4.03,4.03,0.0,0.0,34744.06,14032.296
000548.SZ,20240820,4.08,4.11,4.01,4.03,4.1,-0.07,-1.7073,54618.5,22111.822
000548.SZ,20240819,4.08,4.15,4.05,4.1,4.08,0.02,0.4902,49193.49,20134.07
000548.SZ,20240816,4.16,4.17,4.07,4.08,4.15,-0.07,-1.6867,63857.59,26289.163
000548.SZ,20240815,4.14,4.17,4.09,4.15,4.13,0.02,0.4843,53422.85,22131.774
000548.SZ,20240814,4.15,4.17,4.12,4.13,4.15,-0.02,-0.4819,32631.0,13522.383
000548.SZ,20240813,4.11,4.16,4.06,4.15,4.14,0.01,0.2415,50606.06,20825.597
000548.SZ,20240812,4.18,4.19,4.13,4.14,4.19,-0.05,-1.1933,59024.0,24503.162
000548.SZ,20240809,4.2,4.24,4.17,4.19,4.21,-0.02,-0.4751,63509.0,26720.752
000548.SZ,20240808,4.18,4.22,4.14,4.21,4.2,0.01,0.2381,60031.0,25149.614
000548.SZ,20240807,4.18,4.22,4.16,4.2,4.18,0.02,0.4785,63320.0,26547.009
000548.SZ,20240806,4.19,4.21,4.13,4.18,4.19,-0.01,-0.2387,95133.01,39607.478
000548.SZ,20240805,4.17,4.28,4.14,4.19,4.19,0.0,0.0,139993.0,58936.816
000548.SZ,20240802,4.22,4.27,4.19,4.19,4.24,-0.05,-1.1792,107615.14,45540.109
000548.SZ,20240801,4.22,4.29,4.2,4.24,4.28,-0.04,-0.9346,145065.96,61511.877
000548.SZ,20240731,4.12,4.33,4.12,4.28,4.14,0.14,3.3816,218870.76,93043.809
000548.SZ,20240730,4.12,4.19,4.07,4.14,4.14,0.0,0.0,162694.85,67266.157
000548.SZ,20240729,4.02,4.2,4.0,4.14,4.01,0.13,3.2419,235713.37,97201.504
000548.SZ,20240726,4.0,4.07,3.92,4.01,4.05,-0.04,-0.9877,255719.35,102166.152
000548.SZ,20240725,3.82,4.25,3.82,4.05,3.86,0.19,4.9223,332925.92,137120.288
000548.SZ,20240724,3.95,3.96,3.86,3.86,3.98,-0.12,-3.0151,95327.13,37119.376
000548.SZ,20240723,3.92,4.12,3.91,3.98,3.92,0.06,1.5306,115010.15,46192.548
000548.SZ,20240722,3.91,3.92,3.88,3.92,3.91,0.01,0.2558,31089.02,12128.512
000548.SZ,20240719,3.93,3.96,3.89,3.91,3.95,-0.04,-1.0127,38363.75,15037.386
000548.SZ,20240718,3.9,3.95,3.81,3.95,3.91,0.04,1.023,57462.96,22300.109
000548.SZ,20240717,3.95,3.96,3.9,3.91,3.96,-0.05,-1.2626,43762.0,17150.366
000548.SZ,20240716,3.96,3.97,3.92,3.96,3.98,-0.02,-0.5025,43238.0,17044.761
000548.SZ,20240715,4.02,4.02,3.93,3.98,4.01,-0.03,-0.7481,61749.24,24441.045
000548.SZ,20240712,4.0,4.06,3.98,4.01,3.99,0.02,0.5013,57988.06,23296.076
000548.SZ,20240711,3.91,4.01,3.91,3.99,3.88,0.11,2.8351,64027.97,25439.182
000548.SZ,20240710,3.94,3.95,3.88,3.88,3.94,-0.06,-1.5228,41343.0,16158.094
000548.SZ,20240709,3.88,3.95,3.79,3.94,3.9,0.04,1.0256,55984.85,21719.458
000548.SZ,20240708,4.02,4.03,3.89,3.9,4.01,-0.11,-2.7431,46289.8,18195.635
000548.SZ,20240705,3.94,4.02,3.92,4.01,3.96,0.05,1.2626,52085.23,20791.878
000548.SZ,20240704,4.08,4.1,3.94,3.96,4.08,-0.12,-2.9412,61499.8,24639.445
000548.SZ,20240703,4.1,4.15,4.07,4.08,4.12,-0.04,-0.9709,35309.0,14507.524
000548.SZ,20240702,4.05,4.15,4.05,4.12,4.07,0.05,1.2285,63051.57,25973.641
000548.SZ,20240701,4.03,4.08,4.01,4.07,4.02,0.05,1.2438,40930.0,16584.434
000548.SZ,20240628,3.95,4.06,3.95,4.02,3.97,0.05,1.2594,59245.8,23810.86
000548.SZ,20240627,4.0,4.06,3.95,3.97,4.03,-0.06,-1.4888,51457.0,20592.132
000548.SZ,20240626,3.94,4.04,3.87,4.03,3.95,0.08,2.0253,62096.15,24650.689
000548.SZ,20240625,3.88,4.01,3.84,3.95,3.86,0.09,2.3316,62421.02,24583.032
000548.SZ,20240624,4.04,4.05,3.85,3.86,4.07,-0.21,-5.1597,80310.02,31449.177
000548.SZ,20240621,4.03,4.09,4.0,4.07,4.04,0.03,0.7426,40752.98,16568.19
000548.SZ,20240620,4.09,4.12,4.03,4.04,4.09,-0.05,-1.2225,48620.0,19754.13
000548.SZ,20240619,4.08,4.12,4.07,4.09,4.07,0.02,0.4914,46558.01,19080.124
000548.SZ,20240618,4.01,4.08,4.01,4.07,4.02,0.05,1.2438,50269.12,20360.78
000548.SZ,20240617,4.06,4.1,4.02,4.02,4.07,-0.05,-1.2285,66824.37,27081.566
000548.SZ,20240614,4.07,4.09,4.0,4.07,4.06,0.01,0.2463,48815.66,19782.906
000548.SZ,20240613,4.13,4.16,4.03,4.06,4.1,-0.04,-0.9756,63282.06,25845.396
000548.SZ,20240612,4.15,4.21,4.12,4.19,4.15,0.04,0.9639,62670.77,26216.309
000548.SZ,20240611,4.22,4.23,4.09,4.15,4.21,-0.06,-1.4252,72133.0,29823.834
000548.SZ,20240607,4.04,4.22,4.04,4.21,4.02,0.19,4.7264,114640.7,47564.607
000548.SZ,20240606,4.16,4.2,3.97,4.02,4.16,-0.14,-3.3654,120625.0,48953.044
000548.SZ,20240605,4.25,4.27,4.16,4.16,4.26,-0.1,-2.3474,77070.01,32497.345
000548.SZ,20240604,4.29,4.29,4.2,4.26,4.31,-0.05,-1.1601,70077.92,29718.16
000548.SZ,20240603,4.41,4.41,4.24,4.31,4.42,-0.11,-2.4887,87191.11,37642.6
000548.SZ,20240531,4.39,4.44,4.37,4.42,4.38,0.04,0.9132,61464.27,27059.02
000548.SZ,20240530,4.43,4.45,4.34,4.38,4.44,-0.06,-1.3514,80551.07,35391.976
000548.SZ,20240529,4.46,4.52,4.42,4.44,4.47,-0.03,-0.6711,84731.12,37843.691
000548.SZ,20240528,4.53,4.53,4.45,4.47,4.51,-0.04,-0.8869,79684.02,35736.889
000548.SZ,20240527,4.52,4.56,4.45,4.51,4.52,-0.01,-0.2212,83303.99,37319.292
000548.SZ,20240524,4.48,4.6,4.48,4.52,4.48,0.04,0.8929,108315.02,49219.054
000548.SZ,20240523,4.65,4.65,4.46,4.48,4.68,-0.2,-4.2735,171996.0,77855.703
000548.SZ,20240522,4.65,4.76,4.65,4.68,4.66,0.02,0.4292,157245.0,74000.493
000548.SZ,20240521,4.68,4.73,4.63,4.66,4.73,-0.07,-1.4799,150492.36,70227.208
000548.SZ,20240520,4.77,4.82,4.69,4.73,4.81,-0.08,-1.6632,239850.8,113663.012
000548.SZ,20240517,4.87,4.9,4.64,4.81,4.88,-0.07,-1.4344,351718.97,167348.702
000548.SZ,20240516,4.64,5.08,4.63,4.88,4.63,0.25,5.3996,384315.82,186473.472
000548.SZ,20240515,4.65,4.7,4.62,4.63,4.67,-0.04,-0.8565,71253.01,33217.641
000548.SZ,20240514,4.6,4.68,4.6,4.67,4.61,0.06,1.3015,82133.0,38254.843
000548.SZ,20240513,4.62,4.64,4.56,4.61,4.68,-0.07,-1.4957,114026.01,52550.762
000548.SZ,20240510,4.69,4.73,4.6,4.68,4.66,0.02,0.4292,106723.0,49729.357
000548.SZ,20240509,4.59,4.69,4.59,4.66,4.6,0.06,1.3043,119555.81,55686.102
000548.SZ,20240508,4.68,4.69,4.58,4.6,4.69,-0.09,-1.919,104074.17,48216.964
000548.SZ,20240507,4.7,4.7,4.59,4.69,4.7,-0.01,-0.2128,134946.0,62687.97
000548.SZ,20240506,4.65,4.72,4.62,4.7,4.62,0.08,1.7316,150127.28,70131.004
