ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000755.SZ,20241105,4.72,4.82,4.72,4.81,4.73,0.08,1.6913,148310.0,70894.657
000755.SZ,20241104,4.72,4.74,4.67,4.73,4.7,0.03,0.6383,105890.0,49828.718
000755.SZ,20241101,4.8,4.83,4.63,4.7,4.79,-0.09,-1.8789,151513.3,71530.856
000755.SZ,20241031,4.72,4.8,4.7,4.79,4.7,0.09,1.9149,158833.4,75619.387
000755.SZ,20241030,4.71,4.76,4.64,4.7,4.72,-0.02,-0.4237,132626.3,62327.76
000755.SZ,20241029,4.85,4.85,4.69,4.72,4.85,-0.13,-2.6804,162227.38,77338.853
000755.SZ,20241028,4.71,4.85,4.69,4.85,4.7,0.15,3.1915,181268.87,87033.992
000755.SZ,20241025,4.68,4.74,4.66,4.7,4.7,0.0,0.0,157951.0,74327.279
000755.SZ,20241024,4.68,4.73,4.65,4.7,4.71,-0.01,-0.2123,86148.62,40372.816
000755.SZ,20241023,4.72,4.74,4.67,4.71,4.71,0.0,0.0,131225.42,61758.687
000755.SZ,20241022,4.6,4.71,4.58,4.71,4.6,0.11,2.3913,160629.78,74804.855
000755.SZ,20241021,4.6,4.63,4.56,4.6,4.6,0.0,0.0,153022.4,70227.846
000755.SZ,20241018,4.55,4.67,4.51,4.6,4.6,0.0,0.0,188850.0,86660.109
000755.SZ,20241017,4.64,4.7,4.58,4.6,4.66,-0.06,-1.2876,135378.25,62848.316
000755.SZ,20241016,4.55,4.8,4.52,4.66,4.59,0.07,1.5251,179009.96,83746.476
000755.SZ,20241015,4.68,4.69,4.58,4.59,4.69,-0.1,-2.1322,133233.57,61804.282
000755.SZ,20241014,4.49,4.7,4.49,4.69,4.49,0.2,4.4543,198060.68,91476.5
000755.SZ,20241011,4.6,4.62,4.47,4.49,4.63,-0.14,-3.0238,159366.8,72214.583
000755.SZ,20241010,4.52,4.72,4.49,4.63,4.52,0.11,2.4336,272710.61,125886.357
000755.SZ,20241009,4.87,4.87,4.52,4.52,5.02,-0.5,-9.9602,361329.18,168017.241
000755.SZ,20241008,5.3,5.3,4.78,5.02,4.84,0.18,3.719,556182.18,279542.264
000755.SZ,20240930,4.62,4.91,4.04,4.84,4.48,0.36,8.0357,558152.99,261192.496
000755.SZ,20240927,4.38,4.51,4.33,4.48,4.33,0.15,3.4642,329318.92,145340.734
000755.SZ,20240926,4.21,4.34,4.17,4.33,4.21,0.12,2.8504,237638.86,101570.959
000755.SZ,20240925,4.2,4.31,4.2,4.21,4.18,0.03,0.7177,269847.44,114604.19
000755.SZ,20240924,4.06,4.19,4.06,4.18,4.05,0.13,3.2099,205816.6,85065.312
000755.SZ,20240923,4.03,4.08,4.02,4.05,4.06,-0.01,-0.2463,88217.0,35779.273
000755.SZ,20240920,4.08,4.08,4.03,4.06,4.08,-0.02,-0.4902,103718.8,41984.207
000755.SZ,20240919,4.03,4.1,4.0,4.08,4.02,0.06,1.4925,170961.07,69549.017
000755.SZ,20240918,4.09,4.1,3.97,4.02,4.09,-0.07,-1.7115,144333.67,58010.191
000755.SZ,20240913,4.08,4.1,4.05,4.09,4.09,0.0,0.0,145413.06,59280.123
000755.SZ,20240912,4.14,4.17,4.09,4.09,4.14,-0.05,-1.2077,137736.0,56794.168
000755.SZ,20240911,4.16,4.18,4.12,4.14,4.2,-0.06,-1.4286,136678.0,56614.117
000755.SZ,20240910,4.31,4.31,4.15,4.2,4.27,-0.07,-1.6393,243272.6,102170.134
000755.SZ,20240909,4.18,4.31,4.11,4.27,4.18,0.09,2.1531,343305.6,145263.195
000755.SZ,20240906,4.2,4.29,4.17,4.18,4.21,-0.03,-0.7126,238158.57,100707.767
000755.SZ,20240905,4.16,4.22,4.16,4.21,4.17,0.04,0.9592,171714.72,72068.556
000755.SZ,20240904,4.2,4.21,4.15,4.17,4.23,-0.06,-1.4184,218518.0,91278.926
000755.SZ,20240903,4.21,4.29,4.2,4.23,4.25,-0.02,-0.4706,268618.49,113670.878
000755.SZ,20240902,4.31,4.41,4.24,4.25,4.35,-0.1,-2.2989,346364.73,149623.569
000755.SZ,20240830,4.3,4.41,4.27,4.35,4.3,0.05,1.1628,518791.74,225712.147
000755.SZ,20240829,4.36,4.37,4.22,4.3,4.39,-0.09,-2.0501,516498.89,221251.016
000755.SZ,20240828,4.6,4.66,4.38,4.39,4.77,-0.38,-7.9665,696520.23,312024.0
000755.SZ,20240827,4.78,4.93,4.77,4.77,5.3,-0.53,-10.0,704143.19,336752.836
000755.SZ,20240826,6.06,6.19,5.3,5.3,5.89,-0.59,-10.017,1140215.6,630688.861
000755.SZ,20240823,5.67,5.89,5.43,5.89,5.35,0.54,10.0935,1097144.05,637275.474
000755.SZ,20240822,4.71,5.35,4.58,5.35,4.86,0.49,10.0823,647787.43,327010.628
000755.SZ,20240821,4.99,4.99,4.65,4.86,4.54,0.32,7.0485,762778.15,373351.202
000755.SZ,20240820,4.14,4.54,4.12,4.54,4.13,0.41,9.9274,226558.65,99700.069
000755.SZ,20240819,4.12,4.15,4.08,4.13,4.09,0.04,0.978,23592.0,9737.166
000755.SZ,20240816,4.12,4.14,4.08,4.09,4.11,-0.02,-0.4866,23670.0,9740.196
000755.SZ,20240815,4.09,4.13,4.06,4.11,4.09,0.02,0.489,15533.0,6370.932
000755.SZ,20240814,4.12,4.13,4.09,4.09,4.12,-0.03,-0.7282,13398.0,5501.292
000755.SZ,20240813,4.07,4.12,4.04,4.12,4.08,0.04,0.9804,14871.0,6077.306
000755.SZ,20240812,4.1,4.11,4.08,4.08,4.11,-0.03,-0.7299,15650.0,6408.236
000755.SZ,20240809,4.14,4.16,4.11,4.11,4.14,-0.03,-0.7246,18758.0,7747.032
