code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600030,中信证券,2022-01-04 00:00:00,23.3810139,23.4071976,23.5381161,23.0842653,17.191,0.00618,69462440,1595586728.0,0.11198701695310442,23.3810139
SH.600030,中信证券,2022-01-05 00:00:00,23.2937349,22.9708026,23.4071976,22.7700609,16.866,0.01001,112554263,2556421423.0,-1.8643624386714324,23.4071976
SH.600030,中信证券,2022-01-06 00:00:00,22.8660678,22.5169518,23.0406258,22.4820402,16.527,0.00916,102998183,2296422305.0,-1.975772496516939,22.9708026
SH.600030,中信证券,2022-01-07 00:00:00,22.6216866,22.7787888,23.0057142,22.586775,16.723,0.00583,65555982,1472192683.0,1.1628438979027342,22.5169518
SH.600030,中信证券,2022-01-10 00:00:00,22.9795305,22.8747957,23.1017211,22.7962446,16.794,0.00467,52552173,1188399863.0,0.421474999583819,22.7787888
SH.600030,中信证券,2022-01-11 00:00:00,22.8747957,22.9882584,23.4071976,22.7787888,16.879,0.00671,75491014,1719747122.0,0.49601623327284833,22.8747957
SH.600030,中信证券,2022-01-12 00:00:00,22.935891,23.1715443,23.2239117,22.761333,17.015,0.00617,69418318,1573836749.0,0.7973022436532267,22.9882584
SH.600030,中信证券,2022-01-13 00:00:00,23.5992114,23.3373744,23.7563136,23.3199186,17.139,0.01166,131117585,3040495243.0,0.7156627018597153,23.1715443
SH.600030,中信证券,2022-01-14 00:00:00,22.5955029,22.1765637,22.848612,22.1591079,16.274,0.01886,212077789,4704172333.0,-4.974041552849246,23.3373744
SH.600030,中信证券,2022-01-17 00:00:00,22.0456452,22.7351493,23.110449,21.9670941,16.69,0.0165,185570612,4151338076.0,2.5188104322943445,22.1765637
SH.600030,中信证券,2022-01-18 00:00:00,22.7002377,22.761333,23.0493537,22.6216866,16.71,0.01335,150122286,3369833619.0,0.1151683661914668,22.7351493
SH.600030,中信证券,2022-01-27 00:00:00,23.305,22.645,23.395,22.375,17.576,0.02292,224922039,5455226610.0,-0.5110992401016272,22.761333
SH.600030,中信证券,2022-01-28 00:00:00,22.695,23.095,23.855,22.675,17.903,0.01833,179878654,4456353055.0,1.987193640980346,22.645
SH.600030,中信证券,2022-02-07 00:00:00,23.455,23.775,23.895,23.285,18.398,0.01201,117847182,2962016431.0,2.9443602511366085,23.095
SH.600030,中信证券,2022-02-08 00:00:00,23.695,23.865,23.925,23.465,18.464,0.00862,84622762,2135107603.0,0.37854889589905305,23.775
SH.600030,中信证券,2022-02-09 00:00:00,23.825,23.805,23.915,23.525,18.42,0.00815,79955449,2020199321.0,-0.25141420490257166,23.865
SH.600030,中信证券,2022-02-10 00:00:00,23.715,23.825,23.905,23.595,18.435,0.00641,62934537,1589715087.0,0.08401596303297447,23.805
SH.600030,中信证券,2022-02-11 00:00:00,23.795,24.185,24.665,23.745,18.697,0.01182,115987512,2996549412.0,1.5110178384050343,23.825
SH.600030,中信证券,2022-02-14 00:00:00,23.895,23.295,24.075,23.215,18.049,0.01015,99627731,2492266420.0,-3.679966921645636,24.185
SH.600030,中信证券,2022-02-15 00:00:00,23.105,23.185,23.255,22.805,17.969,0.00708,80511183,1975261948.0,-0.4722043356943678,23.295
SH.600030,中信证券,2022-02-16 00:00:00,23.255,23.035,23.415,23.015,17.86,0.00602,68418174,1688144918.0,-0.6469700237222281,23.185
