code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600078,澄星股份,2022-01-04 00:00:00,9.249,9.279,9.569,8.839,0.0,0.03464,22951664,216179625.0,0.32435939020433946,9.249
SH.600078,澄星股份,2022-01-05 00:00:00,9.189,9.749,9.749,9.109,0.0,0.03222,21348273,203808946.0,5.065200991486159,9.279
SH.600078,澄星股份,2022-01-06 00:00:00,9.889,10.239,10.239,9.749,0.0,0.02117,14026301,142643887.0,5.0261565288747585,9.749
SH.600078,澄星股份,2022-01-07 00:00:00,10.619,10.219,10.759,9.839,0.0,0.04456,29522420,308215349.0,-0.19533157534916837,10.239
SH.600078,澄星股份,2022-01-10 00:00:00,9.989,9.699,10.309,9.699,0.0,0.02724,18046793,179942250.0,-5.088560524513158,10.219
SH.600078,澄星股份,2022-01-11 00:00:00,9.389,9.629,10.049,9.209,0.0,0.0412,27298713,260918747.0,-0.7217238890607308,9.699
SH.600078,澄星股份,2022-01-12 00:00:00,9.389,9.379,9.829,9.139,0.0,0.04201,27835258,265060307.0,-2.596323605774224,9.629
SH.600078,澄星股份,2022-01-13 00:00:00,9.209,8.909,9.379,8.909,0.0,0.03516,23296301,212710879.0,-5.01119522337135,9.379
SH.600078,澄星股份,2022-01-14 00:00:00,8.649,8.459,9.069,8.459,0.0,0.0467,30941825,269010405.0,-5.051071949713784,8.909
SH.600078,澄星股份,2022-01-17 00:00:00,8.189,8.029,8.289,8.029,0.0,0.01855,12289300,100387757.0,-5.083343184773611,8.459
SH.600078,澄星股份,2022-01-18 00:00:00,7.619,7.619,7.769,7.619,0.0,0.03169,20997900,162463296.0,-5.1064889774567215,8.029
SH.600078,澄星股份,2022-01-19 00:00:00,7.619,8.009,8.009,7.619,0.0,0.01772,11739528,94140307.0,5.11878199238746,7.619
SH.600078,澄星股份,2022-01-20 00:00:00,8.339,7.599,8.339,7.599,0.0,0.0474,31403902,251495513.0,-5.119240854039207,8.009
SH.600078,澄星股份,2022-01-21 00:00:00,7.299,7.209,7.389,7.209,0.0,0.02286,15144322,111052422.0,-5.132254243979478,7.599
SH.600078,澄星股份,2022-01-24 00:00:00,6.839,6.839,6.839,6.839,0.0,0.00501,3320700,23078865.0,-5.132473297267294,7.209
SH.600078,澄星股份,2022-01-25 00:00:00,6.489,6.489,6.489,6.489,0.0,0.00262,1733700,11442420.0,-5.117707267144326,6.839
SH.600078,澄星股份,2022-01-26 00:00:00,6.159,6.159,6.159,6.159,0.0,0.00201,1333300,8359791.0,-5.0855293573740195,6.489
SH.600078,澄星股份,2022-01-27 00:00:00,5.849,5.849,5.849,5.849,0.0,0.00254,1683000,10030680.0,-5.033284624127287,6.159
SH.600078,澄星股份,2022-01-28 00:00:00,5.569,5.589,6.149,5.549,0.0,0.06175,40912089,241231237.0,-4.445204308428787,5.849
SH.600078,澄星股份,2022-02-07 00:00:00,5.879,5.879,5.879,5.879,0.0,0.00165,1090800,6533892.0,5.188763642869907,5.589
SH.600078,澄星股份,2022-02-08 00:00:00,6.179,6.179,6.179,6.179,0.0,0.00062,408502,2569478.0,5.102908657935036,5.879
SH.600078,澄星股份,2022-02-09 00:00:00,6.489,6.489,6.489,6.489,0.0,0.00143,945316,6239086.0,5.01699304094513,6.179
SH.600078,澄星股份,2022-02-10 00:00:00,6.819,6.819,6.819,6.819,0.0,0.00108,718403,4978533.0,5.0855293573740195,6.489
SH.600078,澄星股份,2022-02-11 00:00:00,7.169,7.169,7.169,6.919,0.0,0.03713,24602747,178863450.0,5.132717407244459,6.819
SH.600078,澄星股份,2022-02-14 00:00:00,7.469,7.529,7.529,7.189,0.0,0.02319,15366171,116335066.0,5.021620867624499,7.169
SH.600078,澄星股份,2022-02-15 00:00:00,7.689,7.909,7.909,7.589,0.0,0.03277,21711401,172934528.0,5.04715101607119,7.529
SH.600078,澄星股份,2022-02-16 00:00:00,8.289,8.309,8.309,8.109,0.0,0.01451,9611341,80630987.0,5.057529396889613,7.909
SH.600078,澄星股份,2022-02-17 00:00:00,8.729,8.699,8.729,8.289,0.0,0.05934,39319516,344229407.0,4.693705620411609,8.309
