code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600017,日照港,2022-01-04 00:00:00,2.665,2.725,2.735,2.665,14.494,0.00796,24478100,69901980.0,2.251407129455912,2.665
SH.600017,日照港,2022-01-05 00:00:00,2.735,2.715,2.775,2.695,14.444,0.00945,29069550,83700388.0,-0.36697247706422864,2.725
SH.600017,日照港,2022-01-06 00:00:00,2.715,2.745,2.765,2.695,14.595,0.00839,25817936,74630227.0,1.104972375690617,2.715
SH.600017,日照港,2022-01-07 00:00:00,2.745,2.765,2.825,2.745,14.696,0.00994,30560111,89744822.0,0.7285974499089259,2.745
SH.600017,日照港,2022-01-10 00:00:00,2.775,2.755,2.815,2.745,14.646,0.00514,15807545,45957181.0,-0.36166365280290164,2.765
SH.600017,日照港,2022-01-11 00:00:00,2.755,2.745,2.795,2.735,14.595,0.00504,15489479,44997156.0,-0.3629764065335676,2.755
SH.600017,日照港,2022-01-12 00:00:00,2.745,2.735,2.755,2.705,14.545,0.00447,13762796,39557363.0,-0.3642987249544711,2.745
SH.600017,日照港,2022-01-13 00:00:00,2.745,2.735,2.775,2.725,14.545,0.004,12299926,35624222.0,0.0,2.735
SH.600017,日照港,2022-01-14 00:00:00,2.735,2.675,2.745,2.665,14.242,0.00534,16434400,46662966.0,-2.193784277879344,2.735
SH.600017,日照港,2022-01-17 00:00:00,2.695,2.685,2.705,2.665,14.292,0.00337,10349700,29281880.0,0.3738317757009432,2.675
SH.600017,日照港,2022-01-18 00:00:00,2.685,2.695,2.705,2.665,14.343,0.0034,10442650,29535560.0,0.37243947858472204,2.685
SH.600017,日照港,2022-01-19 00:00:00,2.685,2.695,2.735,2.685,14.343,0.00403,12397550,35279099.0,0.0,2.695
SH.600017,日照港,2022-01-20 00:00:00,2.695,2.675,2.715,2.675,14.242,0.00354,10890150,30865929.0,-0.7421150278293143,2.695
SH.600017,日照港,2022-01-21 00:00:00,2.675,2.635,2.685,2.635,14.04,0.00348,10696600,29950636.0,-1.4953271028037398,2.675
SH.600017,日照港,2022-01-24 00:00:00,2.635,2.685,2.695,2.615,14.292,0.00566,17406353,48889879.0,1.89753320683113,2.635
SH.600017,日照港,2022-01-25 00:00:00,2.685,2.565,2.685,2.565,13.686,0.00587,18060700,49820389.0,-4.469273743016763,2.685
SH.600017,日照港,2022-01-26 00:00:00,2.575,2.615,2.625,2.565,13.939,0.00338,10405700,28526949.0,1.9493177387914333,2.565
SH.600017,日照港,2022-01-27 00:00:00,2.615,2.585,2.615,2.575,13.787,0.00287,8827378,24176757.0,-1.1472275334608124,2.615
SH.600017,日照港,2022-01-28 00:00:00,2.585,2.605,2.645,2.575,13.888,0.00386,11874350,32716146.0,0.773694390715668,2.585
SH.600017,日照港,2022-02-07 00:00:00,2.635,2.695,2.705,2.625,14.343,0.00589,18108300,51100843.0,3.4548944337811847,2.605
SH.600017,日照港,2022-02-08 00:00:00,2.695,2.815,2.815,2.685,14.949,0.01705,52432224,153607101.0,4.452690166975885,2.695
SH.600017,日照港,2022-02-09 00:00:00,2.815,2.795,2.825,2.775,14.848,0.00716,22032850,64737728.0,-0.7104795737122565,2.815
SH.600017,日照港,2022-02-10 00:00:00,2.795,2.805,2.815,2.775,14.898,0.00522,16066200,47186802.0,0.3577817531305986,2.795
SH.600017,日照港,2022-02-11 00:00:00,2.795,2.765,2.805,2.755,14.696,0.00625,19231311,56254248.0,-1.4260249554367213,2.805
SH.600017,日照港,2022-02-14 00:00:00,2.765,2.745,2.775,2.725,14.595,0.00483,14869861,42974892.0,-0.7233273056057872,2.765
SH.600017,日照港,2022-02-15 00:00:00,2.745,2.715,2.755,2.705,14.444,0.00433,13320900,38237370.0,-1.092896174863397,2.745
SH.600017,日照港,2022-02-16 00:00:00,2.725,2.765,2.765,2.725,14.696,0.00373,11476400,33211734.0,1.8416206261510228,2.715
SH.600017,日照港,2022-02-17 00:00:00,2.775,2.715,2.775,2.705,14.444,0.00415,12757600,36663544.0,-1.808318264014476,2.765
SH.600017,日照港,2022-02-18 00:00:00,2.705,2.795,2.795,2.705,14.848,0.00666,20475159,59501860.0,2.9465930018416233,2.715
SH.600017,日照港,2022-02-21 00:00:00,2.795,2.795,2.805,2.755,14.848,0.00494,15200701,44504182.0,0.0,2.795
SH.600017,日照港,2022-02-22 00:00:00,2.785,2.745,2.785,2.725,14.595,0.00518,15936700,46233916.0,-1.7889087656529454,2.795
SH.600017,日照港,2022-02-23 00:00:00,2.755,2.725,2.765,2.715,14.494,0.00552,16974360,48813197.0,-0.7285974499089259,2.745
SH.600017,日照港,2022-02-24 00:00:00,2.735,2.665,2.745,2.625,14.191,0.00861,26476075,75021566.0,-2.201834862385323,2.725
SH.600017,日照港,2022-02-25 00:00:00,2.695,2.765,2.795,2.655,14.696,0.01214,37331211,108081520.0,3.752345215759853,2.665
SH.600017,日照港,2022-02-28 00:00:00,2.825,2.855,2.915,2.785,15.151,0.02263,69602654,207807556.0,3.2549728752260343,2.765
SH.600017,日照港,2022-03-01 00:00:00,2.835,2.835,2.905,2.805,15.05,0.01539,47323907,141577590.0,-0.7005253940455347,2.855
SH.600017,日照港,2022-03-02 00:00:00,2.835,2.895,2.925,2.815,15.353,0.01951,60005480,182173339.0,2.1164021164021185,2.835
SH.600017,日照港,2022-03-03 00:00:00,2.945,3.035,3.045,2.915,16.06,0.03338,102673815,322402456.0,4.835924006908467,2.895
SH.600017,日照港,2022-03-04 00:00:00,2.985,2.925,3.005,2.905,15.505,0.02537,78031803,240601101.0,-3.6243822075782637,3.035
SH.600017,日照港,2022-03-07 00:00:00,2.885,2.875,2.945,2.845,15.252,0.0145,44585398,135015730.0,-1.7094017094017033,2.925
SH.600017,日照港,2022-03-08 00:00:00,2.855,2.785,2.885,2.755,14.797,0.01207,37117000,109664715.0,-3.130434782608691,2.875
SH.600017,日照港,2022-03-09 00:00:00,2.805,2.705,2.815,2.605,14.393,0.01497,46045529,131294037.0,-2.8725314183123904,2.785
SH.600017,日照港,2022-03-10 00:00:00,2.745,2.695,2.775,2.675,14.343,0.01154,35503000,101561742.0,-0.3696857670979753,2.705
SH.600017,日照港,2022-03-11 00:00:00,2.675,2.745,2.765,2.595,14.595,0.01267,38959757,110194631.0,1.855287569573294,2.695
SH.600017,日照港,2022-03-14 00:00:00,2.725,2.665,2.785,2.665,14.191,0.01017,31267193,89644242.0,-2.9143897996357038,2.745
SH.600017,日照港,2022-03-15 00:00:00,2.645,2.475,2.675,2.465,13.232,0.01744,53653500,145221797.0,-7.129455909943713,2.665
SH.600017,日照港,2022-03-16 00:00:00,2.505,2.555,2.575,2.435,13.636,0.01026,31558700,83765121.0,3.232323232323235,2.475
SH.600017,日照港,2022-03-17 00:00:00,2.575,2.545,2.595,2.535,13.585,0.00848,26085099,70603322.0,-0.39138943248533187,2.555
SH.600017,日照港,2022-03-18 00:00:00,2.535,2.615,2.625,2.525,13.939,0.0083,25516000,69843694.0,2.750491159135571,2.545
SH.600017,日照港,2022-03-21 00:00:00,2.625,2.625,2.625,2.585,13.989,0.00712,21906598,60305046.0,0.3824091778202595,2.615
SH.600017,日照港,2022-03-22 00:00:00,2.605,2.645,2.655,2.595,14.09,0.00568,17475944,48380832.0,0.7619047619047626,2.625
SH.600017,日照港,2022-03-23 00:00:00,2.635,2.615,2.655,2.595,13.939,0.00616,18954900,52357335.0,-1.1342155009451722,2.645
SH.600017,日照港,2022-03-24 00:00:00,2.605,2.615,2.645,2.585,13.939,0.00621,19094750,52770729.0,0.0,2.615
SH.600017,日照港,2022-03-25 00:00:00,2.625,2.605,2.645,2.595,13.888,0.00477,14657500,40458250.0,-0.3824091778202765,2.615
SH.600017,日照港,2022-03-28 00:00:00,2.585,2.645,2.645,2.555,14.09,0.00655,20146500,55528665.0,1.5355086372360858,2.605
SH.600017,日照港,2022-03-29 00:00:00,2.635,2.635,2.655,2.615,14.04,0.00433,13306200,36979391.0,-0.3780718336484019,2.645
SH.600017,日照港,2022-03-30 00:00:00,2.635,2.665,2.665,2.615,14.191,0.00583,17923900,49936412.0,1.1385199240986812,2.635
SH.600017,日照港,2022-03-31 00:00:00,2.645,2.735,2.755,2.635,12.0,0.01233,37913131,108578035.0,2.626641651031889,2.665
SH.600017,日照港,2022-04-01 00:00:00,2.725,2.855,2.875,2.715,12.5,0.01977,60799155,180592195.0,4.387568555758688,2.735
SH.600017,日照港,2022-04-06 00:00:00,2.825,2.945,2.965,2.825,12.875,0.02301,70779315,217042685.0,3.1523642732048986,2.855
SH.600017,日照港,2022-04-07 00:00:00,2.965,2.875,2.985,2.865,12.583,0.01886,57995676,178145147.0,-2.3769100169779236,2.945
SH.600017,日照港,2022-04-08 00:00:00,2.905,2.875,2.955,2.835,12.583,0.01098,33771200,101989680.0,0.0,2.875
SH.600017,日照港,2022-04-11 00:00:00,2.895,2.815,2.935,2.795,12.333,0.01201,36946830,111211238.0,-2.086956521739132,2.875
SH.600017,日照港,2022-04-12 00:00:00,2.805,2.945,2.995,2.795,12.875,0.01749,53793700,163464873.0,4.618117229129659,2.815
SH.600017,日照港,2022-04-13 00:00:00,2.945,2.915,2.975,2.885,12.75,0.01578,48535800,149340076.0,-1.0186757215619628,2.945
SH.600017,日照港,2022-04-14 00:00:00,2.885,2.935,2.965,2.875,12.833,0.01126,34647225,106461140.0,0.6861063464837056,2.915
SH.600017,日照港,2022-04-15 00:00:00,2.915,2.885,2.955,2.855,12.625,0.00923,28379476,86286884.0,-1.7035775127768402,2.935
SH.600017,日照港,2022-04-18 00:00:00,2.855,2.835,2.865,2.785,12.416,0.00834,25661151,76360480.0,-1.733102253032923,2.885
SH.600017,日照港,2022-04-19 00:00:00,2.845,2.865,2.875,2.805,12.541,0.0077,23688501,70522117.0,1.058201058201067,2.835
