code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600004,白云机场,2022-01-04 00:00:00,11.9653,12.3853,12.4253,11.9053,0.0,0.01347,27874372,343540160.0,3.33742167488507,11.9853
SH.600004,白云机场,2022-01-05 00:00:00,12.3353,12.7553,13.0353,12.3053,0.0,0.02655,54939067,708271702.0,2.9874124970731364,12.3853
SH.600004,白云机场,2022-01-06 00:00:00,12.7053,12.2453,12.8053,12.1453,0.0,0.01289,26669488,331062109.0,-3.9983379457950794,12.7553
SH.600004,白云机场,2022-01-07 00:00:00,12.2153,12.4053,12.5453,12.1453,0.0,0.00694,14351529,178979199.0,1.3066237658530222,12.2453
SH.600004,白云机场,2022-01-10 00:00:00,12.0353,12.5053,12.7253,11.9753,0.0,0.01389,28748964,360693802.0,0.8061070671406547,12.4053
SH.600004,白云机场,2022-01-11 00:00:00,12.5153,12.6453,12.8553,12.4953,0.0,0.00852,17624853,225276060.0,1.1195253212637888,12.5053
SH.600004,白云机场,2022-01-12 00:00:00,12.5753,12.5953,12.7853,12.4653,0.0,0.00653,13502395,171564353.0,-0.3954038259274253,12.6453
SH.600004,白云机场,2022-01-13 00:00:00,12.5553,12.6953,12.9253,12.5253,0.0,0.00743,15382419,197938810.0,0.7939469484649008,12.5953
SH.600004,白云机场,2022-01-14 00:00:00,12.6553,12.2353,12.7553,12.1553,0.0,0.01063,21993616,273731022.0,-3.623388183028357,12.6953
SH.600004,白云机场,2022-01-17 00:00:00,12.2353,12.2853,12.4553,12.0753,0.0,0.00665,13765295,169350832.0,0.4086536496857366,12.2353
SH.600004,白云机场,2022-01-18 00:00:00,12.3153,12.3753,12.4353,12.0353,0.0,0.00772,15971860,196489479.0,0.7325828429098179,12.2853
SH.600004,白云机场,2022-01-19 00:00:00,12.3553,12.3453,12.4653,12.1653,0.0,0.00557,11521975,142998826.0,-0.2424183656153739,12.3753
SH.600004,白云机场,2022-01-20 00:00:00,12.3553,12.7453,12.8553,12.2953,0.0,0.00934,19328148,247791244.0,3.2400994710537647,12.3453
SH.600004,白云机场,2022-01-21 00:00:00,13.1053,13.0453,13.9553,12.9853,0.0,0.03691,76379616,1041517517.0,2.353808855028904,12.7453
SH.600004,白云机场,2022-01-24 00:00:00,13.1953,13.0553,13.5153,12.9253,0.0,0.02156,44618269,591713463.0,0.07665596038421166,13.0453
SH.600004,白云机场,2022-01-25 00:00:00,13.0053,13.4453,13.8853,12.9453,0.0,0.01685,34861739,476307426.0,2.987292517215221,13.0553
SH.600004,白云机场,2022-01-26 00:00:00,13.3953,13.3453,13.6153,13.1853,0.0,0.00877,18139055,243884504.0,-0.7437543230720003,13.4453
SH.600004,白云机场,2022-01-27 00:00:00,13.3053,13.2953,13.7953,13.1453,0.0,0.01495,30932650,419741720.0,-0.374663739293989,13.3453
SH.600004,白云机场,2022-01-28 00:00:00,13.2753,13.6053,13.8053,13.1253,0.0,0.01267,26212350,356381877.0,2.3316510345761325,13.2953
SH.600004,白云机场,2022-02-07 00:00:00,13.6053,13.9253,14.0553,13.5953,0.0,0.01561,32310191,449207288.0,2.3520245786568488,13.6053
SH.600004,白云机场,2022-02-08 00:00:00,13.8953,14.0953,14.2253,13.7653,0.0,0.01122,23213007,326719719.0,1.220799551894752,13.9253
SH.600004,白云机场,2022-02-09 00:00:00,14.0753,14.0353,14.1953,13.9353,0.0,0.01014,20988313,296692131.0,-0.42567380616234135,14.0953
SH.600004,白云机场,2022-02-10 00:00:00,13.9353,14.6153,14.9253,13.8853,0.0,0.01871,38710497,567395065.0,4.1324374968828606,14.0353
SH.600004,白云机场,2022-02-11 00:00:00,14.5853,14.6853,14.9253,14.3553,0.0,0.0153,31651997,468591460.0,0.4789501412902937,14.6153
SH.600004,白云机场,2022-02-14 00:00:00,14.6653,14.6253,14.9153,14.3753,0.0,0.0102,21101439,310557005.0,-0.4085718371432691,14.6853
SH.600004,白云机场,2022-02-15 00:00:00,14.5253,13.5653,14.5753,13.2353,0.0,0.02659,55015125,752414037.0,-7.247714576794998,14.6253
SH.600004,白云机场,2022-02-16 00:00:00,13.5053,13.6253,13.9253,13.3253,0.0,0.01172,24259554,333109188.0,0.4423049987836518,13.5653
SH.600004,白云机场,2022-02-17 00:00:00,13.6153,13.2653,13.6153,13.0253,0.0,0.0137,28344095,376494747.0,-2.642143659222178,13.6253
SH.600004,白云机场,2022-02-18 00:00:00,13.1853,13.7553,13.8453,13.0953,0.0,0.0134,27719834,378453687.0,3.6938478586990136,13.2653
SH.600004,白云机场,2022-02-21 00:00:00,13.7553,13.3353,13.8153,13.2453,0.0,0.00899,18608542,250500889.0,-3.0533685197705607,13.7553
SH.600004,白云机场,2022-02-22 00:00:00,13.1453,12.8153,13.1953,12.6753,0.0,0.0131,27108804,351733577.0,-3.8994248348368585,13.3353
SH.600004,白云机场,2022-02-23 00:00:00,12.8153,12.6853,12.9053,12.4753,0.0,0.0135,27941451,354747119.0,-1.0144124601062854,12.8153
SH.600004,白云机场,2022-02-24 00:00:00,12.5253,12.3453,12.7053,12.2553,0.0,0.01368,28314765,355469697.0,-2.68026771144553,12.6853
SH.600004,白云机场,2022-02-25 00:00:00,12.4853,12.4553,12.5653,12.2953,0.0,0.00962,19915910,248699661.0,0.8910273545397798,12.3453
SH.600004,白云机场,2022-02-28 00:00:00,12.3553,12.4853,12.6053,12.0553,0.0,0.00806,16689066,207659180.0,0.24086132008061736,12.4553
SH.600004,白云机场,2022-03-01 00:00:00,12.4453,13.1453,13.1853,12.3953,0.0,0.01635,33825001,440420859.0,5.286216590710676,12.4853
SH.600004,白云机场,2022-03-02 00:00:00,13.0053,13.1153,13.2653,12.9153,0.0,0.00956,19788520,259782505.0,-0.22821845070101965,13.1453
SH.600004,白云机场,2022-03-03 00:00:00,13.1853,14.0153,14.2853,13.1353,0.0,0.02296,47507472,663748901.0,6.862214360327254,13.1153
SH.600004,白云机场,2022-03-04 00:00:00,13.8953,13.5053,13.9253,13.4253,0.0,0.01085,22444763,307828600.0,-3.6388803664566565,14.0153
SH.600004,白云机场,2022-03-07 00:00:00,13.3753,12.4653,13.3753,12.4153,0.0,0.01883,38963130,498003697.0,-7.700680473591856,13.5053
SH.600004,白云机场,2022-03-08 00:00:00,12.4753,12.2853,12.8253,12.2153,0.0,0.01179,24397679,307056203.0,-1.4440085677841668,12.4653
SH.600004,白云机场,2022-03-09 00:00:00,12.3753,12.0053,12.4953,11.2553,0.0,0.01915,39623353,473979698.0,-2.2791466223860986,12.2853
SH.600004,白云机场,2022-03-10 00:00:00,12.2553,12.2253,12.3553,11.9553,0.0,0.01042,21552938,264067863.0,1.8325239685805488,12.0053
