code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600018,上港集团,2022-01-04 00:00:00,5.01804,5.14804,5.21804,4.99804,9.369,0.00255,59203089,333783141.0,3.414998674176984,4.97804
SH.600018,上港集团,2022-01-05 00:00:00,5.18804,5.56804,5.71804,5.12804,10.066,0.00857,198581242,1206359293.0,8.158444767328923,5.14804
SH.600018,上港集团,2022-01-06 00:00:00,5.40804,5.44804,5.63804,5.39804,9.867,0.00413,95733930,574461652.0,-2.1551569313438863,5.56804
SH.600018,上港集团,2022-01-07 00:00:00,5.47804,5.63804,5.69804,5.39804,10.182,0.00403,93395544,570746247.0,3.487492749686133,5.44804
SH.600018,上港集团,2022-01-10 00:00:00,5.60804,5.56804,5.66804,5.47804,10.066,0.00275,63722050,386021312.0,-1.2415662180474116,5.63804
SH.600018,上港集团,2022-01-11 00:00:00,5.56804,5.46804,5.58804,5.44804,9.9,0.00199,46003606,276484246.0,-1.7959641094532304,5.56804
SH.600018,上港集团,2022-01-12 00:00:00,5.50804,5.44804,5.50804,5.35804,9.867,0.00217,50272371,298210781.0,-0.3657617720426416,5.46804
SH.600018,上港集团,2022-01-13 00:00:00,5.44804,5.43804,5.50804,5.40804,9.85,0.00136,31548846,187719743.0,-0.18355224998347638,5.44804
SH.600018,上港集团,2022-01-14 00:00:00,5.48804,5.27804,5.50804,5.24804,16.19,0.00287,66622808,388957219.0,-2.942236541106725,5.43804
SH.600018,上港集团,2022-01-17 00:00:00,5.27804,5.25804,5.30804,5.19804,16.134,0.00151,34992024,201014699.0,-0.3789285416556065,5.27804
SH.600018,上港集团,2022-01-18 00:00:00,5.25804,5.38804,5.43804,5.24804,9.454,0.00177,40925044,239909793.0,2.472404165810832,5.25804
SH.600018,上港集团,2022-01-19 00:00:00,5.35804,5.37804,5.43804,5.30804,9.438,0.00129,29848516,175185455.0,-0.1855962465015068,5.38804
SH.600018,上港集团,2022-01-20 00:00:00,5.33804,5.38804,5.42804,5.31804,9.454,0.0013,30220263,177803028.0,0.18594134666160508,5.37804
SH.600018,上港集团,2022-01-21 00:00:00,5.38804,5.27804,5.39804,5.24804,9.277,0.00107,24819222,144065738.0,-2.041558711516624,5.38804
SH.600018,上港集团,2022-01-24 00:00:00,5.22804,5.27804,5.42804,5.13804,9.277,0.00151,34902801,202991373.0,0.0,5.27804
SH.600018,上港集团,2022-01-25 00:00:00,5.23804,5.18804,5.33804,5.17804,9.133,0.00145,33504531,193054875.0,-1.705178437450263,5.27804
SH.600018,上港集团,2022-01-26 00:00:00,5.18804,5.32804,5.41804,5.13804,9.357,0.00183,42320426,246394437.0,2.6985142751405093,5.18804
SH.600018,上港集团,2022-01-27 00:00:00,5.32804,5.33804,5.44804,5.26804,9.373,0.00173,39977271,234744314.0,0.1876862786315545,5.32804
SH.600018,上港集团,2022-01-28 00:00:00,5.38804,5.16804,5.43804,5.14804,9.101,0.00158,36665784,210739327.0,-3.184689511506094,5.33804
SH.600018,上港集团,2022-02-07 00:00:00,5.24804,5.42804,5.45804,5.22804,9.518,0.00203,47008327,277334671.0,5.030920813306395,5.16804
SH.600018,上港集团,2022-02-08 00:00:00,5.39804,5.52804,5.55804,5.37804,9.678,0.00204,47184605,282637350.0,1.8422856132231828,5.42804
SH.600018,上港集团,2022-02-09 00:00:00,5.57804,5.55804,5.64804,5.51804,9.727,0.00164,38009105,231177529.0,0.5426878242559795,5.52804
SH.600018,上港集团,2022-02-10 00:00:00,5.52804,5.61804,5.61804,5.52804,9.823,0.00138,31974154,194651332.0,1.0795172398903141,5.55804
SH.600018,上港集团,2022-02-11 00:00:00,5.59804,5.59804,5.70804,5.56804,9.791,0.00194,44937095,276346157.0,-0.3559960413240129,5.61804
