code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
SH.600067,冠城大通,2022-01-04 00:00:00,3.92,4.05,4.09,3.92,0.0,0.01237,18454655,74356825.0,2.531645569620244,3.95
SH.600067,冠城大通,2022-01-05 00:00:00,4.05,4.02,4.09,4.0,0.0,0.008,11943288,48185751.0,-0.7407407407407469,4.05
SH.600067,冠城大通,2022-01-06 00:00:00,4.0,4.06,4.11,3.99,0.0,0.00897,13380387,54440773.0,0.9950248756218916,4.02
SH.600067,冠城大通,2022-01-07 00:00:00,4.08,4.1,4.23,4.06,0.0,0.01534,22889720,94999249.0,0.9852216748768483,4.06
SH.600067,冠城大通,2022-01-10 00:00:00,4.08,4.07,4.13,4.01,0.0,0.0118,17613644,71576640.0,-0.7317073170731552,4.1
SH.600067,冠城大通,2022-01-11 00:00:00,4.07,4.1,4.2,4.07,0.0,0.01096,16355329,67530506.0,0.7371007371007213,4.07
SH.600067,冠城大通,2022-01-12 00:00:00,4.11,4.1,4.13,4.05,0.0,0.00809,12068157,49321322.0,0.0,4.1
SH.600067,冠城大通,2022-01-13 00:00:00,4.11,4.11,4.18,4.07,0.0,0.00846,12617483,52110360.0,0.24390243902440673,4.1
SH.600067,冠城大通,2022-01-14 00:00:00,4.1,3.92,4.1,3.88,0.0,0.01447,21586602,85804079.0,-4.6228710462287195,4.11
SH.600067,冠城大通,2022-01-17 00:00:00,3.91,3.93,3.95,3.9,0.0,0.00571,8525876,33475958.0,0.2551020408163324,3.92
SH.600067,冠城大通,2022-01-18 00:00:00,3.95,3.83,3.98,3.81,0.0,0.0128,19105921,73754245.0,-2.5445292620865163,3.93
SH.600067,冠城大通,2022-01-19 00:00:00,3.82,3.83,3.92,3.8,0.0,0.00639,9530200,36744457.0,0.0,3.83
SH.600067,冠城大通,2022-01-20 00:00:00,3.82,3.74,3.89,3.74,0.0,0.00932,13906011,52837838.0,-2.349869451697124,3.83
SH.600067,冠城大通,2022-01-21 00:00:00,3.74,3.7,3.77,3.67,0.0,0.0062,9249876,34285004.0,-1.0695187165775408,3.74
SH.600067,冠城大通,2022-01-24 00:00:00,3.69,3.68,3.73,3.63,0.0,0.00522,7787500,28677048.0,-0.540540540540541,3.7
SH.600067,冠城大通,2022-01-25 00:00:00,3.67,3.51,3.67,3.51,0.0,0.00834,12447826,44506365.0,-4.619565217391314,3.68
SH.600067,冠城大通,2022-01-26 00:00:00,3.53,3.55,3.56,3.48,0.0,0.00585,8723682,30759821.0,1.1396011396011407,3.51
SH.600067,冠城大通,2022-01-27 00:00:00,3.26,3.21,3.36,3.2,0.0,0.0199,29686828,96339132.0,-9.57746478873239,3.55
SH.600067,冠城大通,2022-01-28 00:00:00,3.22,3.32,3.38,3.2,0.0,0.01211,18076367,59659699.0,3.4267912772585634,3.21
SH.600067,冠城大通,2022-02-07 00:00:00,3.36,3.39,3.41,3.32,0.0,0.00678,10119202,34102282.0,2.1084337349397675,3.32
SH.600067,冠城大通,2022-02-08 00:00:00,3.43,3.55,3.55,3.39,0.0,0.00669,9976837,34595503.0,4.719764011799401,3.39
SH.600067,冠城大通,2022-02-09 00:00:00,3.54,3.53,3.57,3.5,0.0,0.00575,8572600,30317785.0,-0.5633802816901414,3.55
SH.600067,冠城大通,2022-02-10 00:00:00,3.52,3.49,3.53,3.46,0.0,0.00524,7813800,27242062.0,-1.1331444759206684,3.53
SH.600067,冠城大通,2022-02-11 00:00:00,3.5,3.43,3.59,3.41,0.0,0.00778,11608100,40503516.0,-1.7191977077363911,3.49
SH.600067,冠城大通,2022-02-14 00:00:00,3.4,3.38,3.43,3.36,0.0,0.00406,6052600,20522302.0,-1.4577259475218736,3.43
SH.600067,冠城大通,2022-02-15 00:00:00,3.37,3.32,3.39,3.3,0.0,0.0054,8055756,26834234.0,-1.7751479289940846,3.38
SH.600067,冠城大通,2022-02-16 00:00:00,3.33,3.36,3.39,3.32,0.0,0.00479,7150860,24016565.0,1.204819277108435,3.32
SH.600067,冠城大通,2022-02-17 00:00:00,3.37,3.32,3.37,3.31,0.0,0.00498,7428806,24771955.0,-1.1904761904761916,3.36
SH.600067,冠城大通,2022-02-18 00:00:00,3.31,3.46,3.47,3.29,0.0,0.00778,11601990,39507145.0,4.216867469879522,3.32
SH.600067,冠城大通,2022-02-21 00:00:00,3.46,3.47,3.5,3.4,0.0,0.00541,8076233,27784289.0,0.2890173410404691,3.46
SH.600067,冠城大通,2022-02-22 00:00:00,3.46,3.42,3.5,3.39,0.0,0.00625,9326402,32003104.0,-1.4409221902017366,3.47
SH.600067,冠城大通,2022-02-23 00:00:00,3.43,3.43,3.45,3.38,0.0,0.00556,8289261,28316626.0,0.2923976608187202,3.42
SH.600067,冠城大通,2022-02-24 00:00:00,3.42,3.32,3.44,3.28,0.0,0.00836,12480834,41976961.0,-3.206997084548114,3.43
SH.600067,冠城大通,2022-02-25 00:00:00,3.34,3.34,3.39,3.33,0.0,0.00459,6847800,23033596.0,0.6024096385542175,3.32
SH.600067,冠城大通,2022-02-28 00:00:00,3.35,3.33,3.36,3.29,0.0,0.00476,7102385,23581941.0,-0.29940119760478406,3.34
SH.600067,冠城大通,2022-03-01 00:00:00,3.34,3.36,3.37,3.32,0.0,0.00435,6489586,21724632.0,0.900900900900895,3.33
SH.600067,冠城大通,2022-03-02 00:00:00,3.45,3.42,3.47,3.38,0.0,0.0073,10885302,37244215.0,1.7857142857142874,3.36
SH.600067,冠城大通,2022-03-03 00:00:00,3.42,3.45,3.47,3.41,0.0,0.0069,10298790,35449579.0,0.8771929824561476,3.42
SH.600067,冠城大通,2022-03-04 00:00:00,3.43,3.4,3.45,3.39,0.0,0.00523,7804543,26637827.0,-1.4492753623188481,3.45
SH.600067,冠城大通,2022-03-07 00:00:00,3.39,3.37,3.43,3.34,0.0,0.00396,5912700,20013893.0,-0.8823529411764649,3.4
SH.600067,冠城大通,2022-03-08 00:00:00,3.36,3.23,3.37,3.23,0.0,0.00648,9668113,31795881.0,-4.1543026706231485,3.37
SH.600067,冠城大通,2022-03-09 00:00:00,3.23,3.2,3.28,3.05,0.0,0.00668,9961418,31684162.0,-0.9287925696594366,3.23
SH.600067,冠城大通,2022-03-10 00:00:00,3.24,3.22,3.27,3.18,0.0,0.00509,7599373,24590416.0,0.6250000000000006,3.2
SH.600067,冠城大通,2022-03-11 00:00:00,3.2,3.24,3.24,3.12,0.0,0.00503,7505670,23811753.0,0.6211180124223608,3.22
SH.600067,冠城大通,2022-03-14 00:00:00,3.22,3.14,3.25,3.14,0.0,0.00389,5804370,18563491.0,-3.0864197530864224,3.24
SH.600067,冠城大通,2022-03-15 00:00:00,3.14,2.94,3.14,2.93,0.0,0.01069,15946572,48289911.0,-6.369426751592362,3.14
